id,data,competencia,responsavel,descricao,valor,categoria,subcategoria,tipo,observacao
1143,10/05/2025,06.2025,Rafa,Mercadolivre*medpadua Whey,"R$ 97,29",Alimentacao,Mercado,OPEX,
1144,10/05/2025,06.2025,Rafa,Mercadolivre*useebrasi Calcinha,"R$ 64,90",Vestuario,Roupas,OPEX,
1145,11/05/2025,06.2025,Rafa,Cappta *gs Pizzaria E Comer Fora,"R$ 141,70",Alimentacao,Restaurante_Delivery,NAO_ESSENCIAL,
1146,11/05/2025,06.2025,Rafa,Aluguel,"R$ 1.777,25",Moradia,Aluguel,OPEX,
1147,12/05/2025,06.2025,Rafa,Luz,"R$ 227,55",Moradia,Luz,OPEX,
1148,13/05/2025,06.2025,Rafa,Panvelfilial757 Farmacia,"R$ 31,98",Saude,Farmácia,BEM_ESTAR,
1149,13/05/2025,06.2025,Rafa,Agua,"R$ 55,00",Moradia,Agua,OPEX,
1150,16/05/2025,06.2025,Rafa,Paulinho Acougue E Con Mercado,"R$ 66,55",Alimentacao,Mercado,OPEX,
1151,17/05/2025,06.2025,Rafa,Posto Salseiros Ltda Gasolina,"R$ 100,00",Transporte,Gasolina,OPEX,
1152,20/05/2025,06.2025,Rafa,Komprao Koch Atacadist Mercado,"R$ 76,61",Alimentacao,Mercado,OPEX,
1153,21/05/2025,06.2025,Rafa,Conta Vivo Internet,"R$ 112,00",Moradia,Internet,OPEX,
1154,22/05/2025,06.2025,Rafa,Komprao Koch Atacadist Mercado,"R$ 53,18",Alimentacao,Mercado,OPEX,
1155,23/05/2025,06.2025,Rafa,Mundo Dos Pasteis Pizza das Guria,"R$ 46,00",Alimentacao,Restaurante_Delivery,NAO_ESSENCIAL,
1156,23/05/2025,06.2025,Rafa,Comercial Fronza Ltda,"R$ 26,71",Alimentacao,Mercado,OPEX,
1157,23/05/2025,06.2025,Rafa,Komprao Koch Atacadist Mercado,"R$ 30,57",Alimentacao,Mercado,OPEX,
1158,23/05/2025,06.2025,Rafa,Komprao Koch Atacadist Mercado,"R$ 66,59",Alimentacao,Mercado,OPEX,
1159,24/05/2025,06.2025,Rafa,Amazon Br,"R$ 15,99",Lazer,Assinaturas,NAO_ESSENCIAL,
1160,24/05/2025,06.2025,Rafa,Komprao Koch Atacadist Mercado,"R$ 29,75",Alimentacao,Mercado,OPEX,
1161,25/05/2025,06.2025,Thais,Avianca Inte4s8edt 10/10 Pasagem Aerea,"R$ 586,57",Lazer,Viagem_EURO_2024,NAO_ESSENCIAL,
1162,26/05/2025,07.2025,Rafa,Mais Popular Perfumari Farmacia,"R$ 30,90",Saude,Farmácia,BEM_ESTAR,
1163,26/05/2025,06.2025,Thais,Htm*posinpbe 12/12 Pos,"R$ 598,52",Educacao,Cursos,FORMACAO,
1164,27/05/2025,06.2025,Thais,Juros Obra,"R$ 1.309,73",Investimento,AP315,INVESTIMENTO,
1165,27/05/2025,07.2025,Rafa,Komprao Koch Atacadist Mercado,"R$ 47,19",Alimentacao,Mercado,OPEX,
1166,31/05/2025,07.2025,Rafa,Drogaria Bradock Ltda Farmacia,"R$ 20,40",Saude,Farmácia,BEM_ESTAR,
1167,31/05/2025,07.2025,Rafa,Shopee *beautyflash Escovas,"R$ 22,89",Moradia,Higiene,OPEX,
1168,01/06/2025,07.2025,Rafa,Preceiro Sao Domingos Mercado,"R$ 14,28",Alimentacao,Mercado,OPEX,
1169,02/06/2025,06.2025,Rafa,boleto AP1 AP,"R$ 649,42",Investimento,AP315,INVESTIMENTO,
1170,03/06/2025,06.2025,Rafa,boleto AP2 AP,"R$ 458,56",Investimento,AP315,INVESTIMENTO,
1171,04/06/2025,06.2025,Rafa,boleto AP3 AP,"R$ 292,42",Investimento,AP315,INVESTIMENTO,
1172,07/06/2025,07.2025,Rafa,Shopee *tomorrowonline Mop,"R$ 22,99",Moradia,Moveis_Eletros,CAPEX,
1173,07/06/2025,07.2025,Rafa,Tic Posto Ltda Gasolina,"R$ 100,00",Transporte,Gasolina,OPEX,
1174,07/06/2025,07.2025,Rafa,Uber Uber *trip Help.u,"R$ 19,08",Transporte,Uber,OPEX,
1175,12/06/2025,07.2025,Rafa,Paulinho Acougue E Con Mercado,"R$ 55,41",Alimentacao,Mercado,OPEX,
1176,13/06/2025,07.2025,Rafa,Komprao Koch Atacadist Mercado,"R$ 152,41",Alimentacao,Mercado,OPEX,
1177,14/06/2025,07.2025,Rafa,Juliacristina,"R$ 46,50",Pessoal,outros,NAO_ESSENCIAL,
1178,14/06/2025,07.2025,Rafa,Komprao Koch Atacadist Mercado,"R$ 78,31",Alimentacao,Mercado,OPEX,
1179,14/06/2025,07.2025,Rafa,Komprao Koch Atacadist Mercado,"R$ 62,52",Alimentacao,Mercado,OPEX,
1180,14/06/2025,07.2025,Rafa,Panificadora Ana Cla Mercado,"R$ 10,00",Alimentacao,Mercado,OPEX,
1181,15/06/2025,07.2025,Rafa,Supermercado Sandi Mercado,"R$ 6,99",Alimentacao,Mercado,OPEX,
1182,16/06/2025,07.2025,Rafa,Autopostoibiza Gasolina,"R$ 100,00",Transporte,Gasolina,OPEX,
1183,17/06/2025,07.2025,Rafa,Emporio Natural Mercado,"R$ 15,57",Alimentacao,Mercado,OPEX,
1184,17/06/2025,07.2025,Rafa,Supermercado Rosileni Mercado,"R$ 12,98",Alimentacao,Mercado,OPEX,
1185,18/06/2025,07.2025,Rafa,Mercadolivre*sobmedida bomba dagua,"R$ 241,51",Moradia,Moveis_Eletros,CAPEX,
1186,18/06/2025,07.2025,Rafa,Komprao Koch Atacadist Mercado,"R$ 140,40",Alimentacao,Mercado,OPEX,
1187,19/06/2025,07.2025,Rafa,Farmacia Preco Popular Farmacia,"R$ 10,78",Saude,Farmácia,BEM_ESTAR,
1188,19/06/2025,07.2025,Rafa,Supermercado Rosileni Mercado,"R$ 16,20",Alimentacao,Mercado,OPEX,
1189,19/06/2025,07.2025,Rafa,Casadalegue Roupa,"R$ 69,80",Vestuario,Roupas,OPEX,
1190,19/06/2025,07.2025,Rafa,Julemar Moda Intima - 1/2 Roupa,"R$ 84,80",Vestuario,Roupas,OPEX,
1191,19/06/2025,08.2025,Rafa,Julemar Moda Intima - 2/2 Sutia,"R$ 84,80",Vestuario,Roupas,OPEX,
1192,20/06/2025,07.2025,Rafa,Komprao Koch Atacadist Mercado,"R$ 180,23",Alimentacao,Mercado,OPEX,
1193,21/06/2025,07.2025,Rafa,Conta Vivo Internet,"R$ 112,00",Moradia,Internet,OPEX,
1194,21/06/2025,07.2025,Rafa,Supermercado Sandi Mercado,"R$ 69,19",Alimentacao,Mercado,OPEX,
1195,23/06/2025,07.2025,Rafa,Mercadolivre*dsuzitaab Vaso de planta,"R$ 42,50",Moradia,Manutencao_Reparos,OPEX,
1196,23/06/2025,07.2025,Rafa,Komprao Koch Atacadist Mercado,"R$ 51,74",Alimentacao,Mercado,OPEX,
1197,24/06/2025,07.2025,Rafa,Mp*melimais melimais,"R$ 8,90",Pessoal,Assinaturas,NAO_ESSENCIAL,
1198,24/06/2025,07.2025,Rafa,"Komprao Koch Atacadist
  RAFAEL LEAL | BLACK FINAL 6078 Mercado","R$ 9,34",Alimentacao,Mercado,OPEX,
1199,25/06/2025,08.2025,Rafa,Listo *oficina Mecani Troca de oleo,"R$ 338,90",Transporte,Manutencao_Reparos,OPEX,
1200,25/06/2025,08.2025,Rafa,Komprao Koch Atacadist Mercado,"R$ 58,48",Alimentacao,Mercado,OPEX,
1201,26/06/2025,08.2025,Rafa,Paulinho Acougue E Con Mercado,"R$ 20,04",Alimentacao,Mercado,OPEX,
1202,27/06/2025,08.2025,Rafa,Cantinho Do Sabor Deli Mercado,"R$ 17,70",Alimentacao,Restaurante_Delivery,NAO_ESSENCIAL,
1203,27/06/2025,08.2025,Rafa,Autopostoibiza Gasolina,"R$ 100,00",Transporte,Gasolina,OPEX,
1204,27/06/2025,08.2025,Rafa,Padaria E Confeitaria Mercado,"R$ 12,15",Alimentacao,Mercado,OPEX,
1205,28/06/2025,08.2025,Rafa,S2p*einscricaot - 1/4 Conferencia ONDA DURA,"R$ 86,05",Lazer,Passeio,NAO_ESSENCIAL,
1206,28/06/2025,09.2025,Rafa,S2p*einscricaot - 2/4 Conferencia ONDA DURA,"R$ 86,05",Lazer,Passeio,NAO_ESSENCIAL,
1207,28/06/2025,10.2025,Rafa,S2p*einscricaot - 3/4 Conferencia ONDA DURA,"R$ 86,05",Lazer,Passeio,NAO_ESSENCIAL,
1208,28/06/2025,11.2025,Rafa,S2p*einscricaot - 4/4 Conferencia ONDA DURA,"R$ 86,05",Lazer,Passeio,NAO_ESSENCIAL,
1209,28/06/2025,08.2025,Rafa,Comercial Fronza Ltda Mercado,"R$ 49,90",Alimentacao,Mercado,OPEX,
1210,28/06/2025,08.2025,Rafa,Komprao Koch Atacadist Mercado,"R$ 79,09",Alimentacao,Mercado,OPEX,
1211,28/06/2025,08.2025,Rafa,Komprao Koch Atacadist Mercado,"R$ 35,60",Alimentacao,Mercado,OPEX,
1212,29/06/2025,08.2025,Rafa,Supermercado Rosileni Mercado,"R$ 19,28",Alimentacao,Mercado,OPEX,
1213,30/06/2025,08.2025,Rafa,Disk Agua E Gas Junior Gas,"R$ 130,00",Moradia,Gas,OPEX,
1214,30/06/2025,08.2025,Rafa,Tic Posto Ltda Gasolina,"R$ 120,00",Transporte,Gasolina,OPEX,
1215,30/06/2025,08.2025,Rafa,Tic Posto Ltda Gasolina,"R$ 18,28",Transporte,Gasolina,OPEX,
1216,01/07/2025,08.2025,Rafa,Preco Hiper Gravata Presente Maria Clara,"R$ 62,00",Pessoal,Presentes,NAO_ESSENCIAL,
1217,01/07/2025,08.2025,Rafa,Marcosjose Terra NPK,"R$ 22,00",Moradia,Manutencao_Reparos,OPEX,
1218,01/07/2025,08.2025,Rafa,Emporio Natural Nuts,"R$ 68,38",Alimentacao,Mercado,OPEX,
1219,02/07/2025,08.2025,Rafa,boleto AP1 31/36 AP,"R$ 765,08",Investimento,AP315,INVESTIMENTO,
1220,02/07/2025,09.2025,Rafa,boleto AP1 32/36 AP,"R$ 473,77",Investimento,AP315,INVESTIMENTO,
1221,02/07/2025,07.2025,Rafa,boleto AP1 AP,"R$ 758,15",Investimento,AP315,INVESTIMENTO,
1222,03/07/2025,08.2025,Rafa,boleto AP2 31/36 AP,"R$ 661,62",Investimento,AP315,INVESTIMENTO,
1223,03/07/2025,09.2025,Rafa,boleto AP2 32/36 AP,"R$ 668,65",Investimento,AP315,INVESTIMENTO,
1224,03/07/2025,07.2025,Rafa,boleto AP2 AP,"R$ 665,63",Investimento,AP315,INVESTIMENTO,
1225,04/07/2025,08.2025,Rafa,boleto AP3 31/36 AP,"R$ 770,42",Investimento,AP315,INVESTIMENTO,
1226,04/07/2025,09.2025,Rafa,boleto AP3 32/36 AP,"R$ 770,42",Investimento,AP315,INVESTIMENTO,
1227,04/07/2025,07.2025,Rafa,boleto AP3 AP,"R$ 292,42",Investimento,AP315,INVESTIMENTO,
1228,04/07/2025,08.2025,Rafa,Tintarte Tintas,"R$ 67,49",Moradia,Manutencao_Reparos,OPEX,
1229,05/07/2025,08.2025,Rafa,Santa Pizza Comer Fora,"R$ 59,00",Alimentacao,Restaurante_Delivery,NAO_ESSENCIAL,
1230,05/07/2025,07.2025,Rafa,Aluguel,"R$ 1.777,25",Moradia,Aluguel,OPEX,
1231,05/07/2025,08.2025,Rafa,Aluguel,"R$ 1.777,25",Moradia,Aluguel,OPEX,
1232,05/07/2025,09.2025,Rafa,Aluguel,"R$ 1.777,25",Moradia,Aluguel,OPEX,
1233,06/07/2025,09.2025,Thais,Cota condominio,"R$ 213,95",Investimento,AP315,INVESTIMENTO,
1234,06/07/2025,07.2025,Rafa,Luz,"R$ 186,16",Moradia,Luz,OPEX,
1235,06/07/2025,08.2025,Rafa,Luz,"R$ 220,00",Moradia,Luz,OPEX,
1236,06/07/2025,09.2025,Rafa,Luz,"R$ 127,63",Moradia,Luz,OPEX,
1237,07/07/2025,08.2025,Thais,Juros Obra,"R$ 1.325,23",Investimento,AP315,INVESTIMENTO,
1238,07/07/2025,09.2025,Thais,Parcela Financiamento,"R$ 1.195,44",Investimento,AP315,INVESTIMENTO,
1239,07/07/2025,07.2025,Rafa,Agua,"R$ 0,00",Moradia,Agua,OPEX,
1240,07/07/2025,08.2025,Rafa,Posto Fl 52 Gasolina,"R$ 100,00",Transporte,Gasolina,OPEX,
1241,07/07/2025,08.2025,Rafa,Merceariavictorio Mercado,"R$ 5,90",Alimentacao,Mercado,OPEX,
1242,08/07/2025,08.2025,Thais,Cota condominio,"R$ 213,95",Investimento,AP315,INVESTIMENTO,
1243,08/07/2025,07.2025,Thais,Juros Obra,"R$ 1.325,23",Investimento,AP315,INVESTIMENTO,
1244,08/07/2025,08.2025,Rafa,Shopee Heva Borax e Percabonato,"R$ 31,99",Moradia,Higiene,OPEX,
1245,08/07/2025,08.2025,Rafa,Embalagensgravata GP,"R$ 12,00",Moradia,Manutencao_Reparos,OPEX,
1246,12/07/2025,08.2025,Rafa,Fundopa*fef Transporte,"R$ 15,00",Alimentacao,Mercado,OPEX,
1247,13/07/2025,08.2025,Rafa,Shopee Brazanimportad bandeja forno,"R$ 39,44",Moradia,Moveis_Eletros,CAPEX,
1248,13/07/2025,08.2025,Rafa,Komprao Koch Atacadist Mercado,"R$ 19,62",Alimentacao,Mercado,OPEX,
1249,14/07/2025,08.2025,Rafa,The Best Acai Comer Fora,"R$ 31,17",Alimentacao,Restaurante_Delivery,NAO_ESSENCIAL,
1250,14/07/2025,08.2025,Rafa,The Best Acai Comer Fora,"R$ 6,20",Alimentacao,Restaurante_Delivery,NAO_ESSENCIAL,
1251,14/07/2025,08.2025,Rafa,Komprao Koch Atacadist Mercado,"R$ 112,80",Alimentacao,Mercado,OPEX,
1252,14/07/2025,08.2025,Rafa,Supermercado Rosileni Mercado,"R$ 9,30",Alimentacao,Mercado,OPEX,
1253,15/07/2025,08.2025,Rafa,Mp *evacosmeticos Cosmetico,"R$ 17,24",Saude,Cabelo_Estetica,BEM_ESTAR,
1254,15/07/2025,08.2025,Rafa,Santa Rosa Gasolina,"R$ 100,00",Transporte,Gasolina,OPEX,
1255,15/07/2025,08.2025,Rafa,Supermercado Rosileni Mercado,"R$ 5,00",Alimentacao,Mercado,OPEX,
1256,16/07/2025,08.2025,Rafa,Comercial Fronza Ltda Mercado,"R$ 15,50",Alimentacao,Mercado,OPEX,
1257,16/07/2025,08.2025,Rafa,Komprao Koch Atacadist Mercado,"R$ 41,57",Alimentacao,Mercado,OPEX,
1258,16/07/2025,08.2025,Rafa,Komprao Koch Atacadist Mercado,"R$ 11,39",Alimentacao,Mercado,OPEX,
1259,16/07/2025,08.2025,Rafa,Paulinho Acougue E Con Mercado,"R$ 71,70",Alimentacao,Mercado,OPEX,
1260,18/07/2025,08.2025,Rafa,Embalagensgravata Pastel,"R$ 8,00",Moradia,Manutencao_Reparos,OPEX,
1261,18/07/2025,08.2025,Rafa,Komprao Koch Atacadist Mercado,"R$ 12,97",Alimentacao,Mercado,OPEX,
1262,18/07/2025,08.2025,Rafa,Komprao Koch Atacadist Mercado,"R$ 23,06",Alimentacao,Mercado,OPEX,
1263,19/07/2025,08.2025,Rafa,Onda Dura Comer Fora,"R$ 50,00",Alimentacao,Restaurante_Delivery,NAO_ESSENCIAL,
1264,19/07/2025,08.2025,Rafa,Onda Dura Comer Fora,"R$ 28,00",Alimentacao,Restaurante_Delivery,NAO_ESSENCIAL,
1265,20/07/2025,08.2025,Rafa,Newport Comercial De Comer Fora,"R$ 29,90",Alimentacao,Restaurante_Delivery,NAO_ESSENCIAL,
1266,20/07/2025,08.2025,Rafa,Vale Rede De Postos Comer Fora,"R$ 14,98",Alimentacao,Restaurante_Delivery,NAO_ESSENCIAL,
1267,20/07/2025,08.2025,Rafa,Posto Rizzotto Kolina Gasolina,"R$ 150,00",Transporte,Gasolina,OPEX,
1268,20/07/2025,08.2025,Rafa,Santa Rosa Gasolina,"R$ 120,00",Transporte,Gasolina,OPEX,
1269,21/07/2025,08.2025,Rafa,Mp *cavalheiros Barbeiro,"R$ 70,00",Saude,Cabelo_Estetica,BEM_ESTAR,
1270,21/07/2025,08.2025,Rafa,Formenton Mathias Velh Mercado,"R$ 16,60",Alimentacao,Restaurante_Delivery,NAO_ESSENCIAL,
1271,21/07/2025,08.2025,Rafa,Conta Vivo Internet,"R$ 80,00",Moradia,Internet,OPEX,
1272,22/07/2025,08.2025,Rafa,Ateliedearteadnan Bomba chima,"R$ 25,00",Moradia,Moveis_Eletros,CAPEX,
1273,22/07/2025,08.2025,Rafa,Kikusco Lanches Ltda Comer Fora,"R$ 15,00",Alimentacao,Restaurante_Delivery,NAO_ESSENCIAL,
1274,22/07/2025,08.2025,Rafa,Casa Do Papel Papelaria,"R$ 8,40",Alimentacao,Mercado,OPEX,
1275,22/07/2025,08.2025,Rafa,Gsgcasadecarnes Mercado,"R$ 40,00",Alimentacao,Mercado,OPEX,
1276,23/07/2025,08.2025,Rafa,Ataides Valter Horbach Tabua de carne,"R$ 53,00",Pessoal,Presentes,NAO_ESSENCIAL,
1277,23/07/2025,08.2025,Rafa,Cnd - Ck Estacionament Estacionamento,"R$ 9,00",Transporte,Estacionamento,OPEX,
1278,23/07/2025,08.2025,Rafa,Condominio Do Conjunto Estacionamento,"R$ 10,00",Transporte,Estacionamento,OPEX,
1279,23/07/2025,08.2025,Rafa,Petzold Comercio De Bi - 1/2 biju,"R$ 29,98",Vestuario,Roupas,OPEX,
1280,23/07/2025,09.2025,Rafa,Petzold Comercio De Bi - 2/2,"R$ 29,98",Vestuario,Roupas,OPEX,
1281,24/07/2025,09.2025,Rafa,Mp*melimais Melimais,"R$ 8,90",Pessoal,Assinaturas,NAO_ESSENCIAL,
1282,24/07/2025,09.2025,Rafa,Divina Tortaria Mercado,"R$ 23,00",Alimentacao,Mercado,OPEX,
1283,25/07/2025,09.2025,Rafa,Panvel Farmacias Farmacia,"R$ 14,49",Saude,Farmácia,BEM_ESTAR,
1284,25/07/2025,09.2025,Rafa,Centro Automotivo Este Gasolina,"R$ 100,00",Transporte,Gasolina,OPEX,
1285,25/07/2025,09.2025,Rafa,Ferragem Rocha chuveiro da mae,"R$ 158,40",Moradia,Manutencao_Reparos,OPEX,
1286,25/07/2025,09.2025,Rafa,Unisuper Barcelos Ii Mercado,"R$ 33,70",Alimentacao,Mercado,OPEX,
1287,26/07/2025,09.2025,Rafa,Noemiadesouza Mercado,"R$ 20,00",Alimentacao,Mercado,OPEX,
1288,27/07/2025,09.2025,Rafa,Angeloni Posto 63 Gasolina,"R$ 100,00",Transporte,Gasolina,OPEX,
1289,27/07/2025,09.2025,Rafa,Sim Canoas Centro Gasolina,"R$ 100,00",Transporte,Gasolina,OPEX,
1290,27/07/2025,09.2025,Rafa,Comercial Fronza Ltda Mercado,"R$ 2,77",Alimentacao,Mercado,OPEX,
1291,27/07/2025,09.2025,Rafa,Komprao Koch Atacadist Mercado,"R$ 7,99",Alimentacao,Mercado,OPEX,
1292,27/07/2025,09.2025,Rafa,Komprao Koch Atacadist Mercado,"R$ 97,01",Alimentacao,Mercado,OPEX,
1293,27/07/2025,09.2025,Rafa,Sim Laguna Mercado,"R$ 12,98",Alimentacao,Mercado,OPEX,
1294,28/07/2025,09.2025,Rafa,Komprao Koch Atacadist Mercado,"R$ 2,89",Alimentacao,Mercado,OPEX,
1295,28/07/2025,09.2025,Rafa,Komprao Koch Atacadist Mercado,"R$ 12,29",Alimentacao,Mercado,OPEX,
1296,02/08/2025,09.2025,Rafa,Mp *fullapower - 1/5 Troca do Radiador,"R$ 372,00",Transporte,Manutencao_Reparos,OPEX,
1297,02/08/2025,10.2025,Rafa,Mp *fullapower - 2/5 Troca do Radiador,"R$ 372,00",Transporte,Manutencao_Reparos,OPEX,
1298,02/08/2025,11.2025,Rafa,Mp *fullapower - 3/5 Troca do Radiador,"R$ 372,00",Transporte,Manutencao_Reparos,OPEX,
1299,02/08/2025,12.2025,Rafa,Mp *fullapower - 4/5 Troca do Radiador,"R$ 372,00",Transporte,Manutencao_Reparos,OPEX,
1300,03/08/2025,09.2025,Rafa,Autopostoibiza Gasolina,"R$ 18,00",Transporte,Gasolina,OPEX,
1301,04/08/2025,09.2025,Rafa,Alex Sandro Mercado,"R$ 9,99",Alimentacao,Restaurante_Delivery,NAO_ESSENCIAL,
1302,06/08/2025,09.2025,Rafa,Ec *7produtos - 1/9 Reforma AP,"R$ 61,65",Investimento,AP315,INVESTIMENTO,
1303,06/08/2025,10.2025,Rafa,Ec *7produtos - 2/9 Reforma AP,"R$ 61,66",Investimento,AP315,INVESTIMENTO,
1304,06/08/2025,11.2025,Rafa,Ec *7produtos - 3/9 Reforma AP,"R$ 61,66",Investimento,AP315,INVESTIMENTO,
1305,06/08/2025,12.2025,Rafa,Ec *7produtos - 4/9 Reforma AP,"R$ 61,66",Investimento,AP315,INVESTIMENTO,
1306,06/08/2025,11.2025,Rafa,Mastercard Nacional Reforma AP,"R$ 12,68",Investimento,AP315,INVESTIMENTO,
1307,06/08/2025,09.2025,Rafa,Mercadolivre*7produtos - 1/9 Reforma AP,"R$ 11,88",Investimento,AP315,INVESTIMENTO,
1308,06/08/2025,10.2025,Rafa,Mercadolivre*7produtos - 2/9 Reforma AP,"R$ 11,87",Investimento,AP315,INVESTIMENTO,
1309,06/08/2025,11.2025,Rafa,Mercadolivre*7produtos - 3/9 Reforma AP,"R$ 11,87",Investimento,AP315,INVESTIMENTO,
1310,06/08/2025,12.2025,Rafa,Mercadolivre*7produtos - 4/9 Reforma AP,"R$ 11,87",Investimento,AP315,INVESTIMENTO,
1311,06/08/2025,09.2025,Rafa,Wc Postos Ltda Mercado,"R$ 11,98",Transporte,Gasolina,OPEX,
1312,08/08/2025,09.2025,Rafa,Mercadolivre*rlaesqefe Reforma AP,"R$ 26,90",Investimento,AP315,INVESTIMENTO,
1313,09/08/2025,09.2025,Rafa,Farmacia Sao Joao Farmacia,"R$ 64,90",Saude,Farmácia,BEM_ESTAR,
1314,09/08/2025,09.2025,Rafa,Raia2936 Farmacia,"R$ 33,59",Saude,Farmácia,BEM_ESTAR,
1315,09/08/2025,09.2025,Rafa,A F Comercio De Lanche Mercado,"R$ 84,75",Alimentacao,Restaurante_Delivery,NAO_ESSENCIAL,
1316,09/08/2025,09.2025,Rafa,Gsgcasadecarnes Mercado,"R$ 47,16",Alimentacao,Mercado,OPEX,
1317,09/08/2025,09.2025,Rafa,Maxxi Hortifruti Mercado,"R$ 20,38",Alimentacao,Mercado,OPEX,
1318,11/08/2025,09.2025,Rafa,Lojas Taqi Jarra da mae,"R$ 142,21",Pessoal,Presentes,NAO_ESSENCIAL,
1319,12/08/2025,09.2025,Rafa,Farmacia Sao Joao Farmacia,"R$ 12,99",Saude,Farmácia,BEM_ESTAR,
1320,12/08/2025,09.2025,Rafa,Mercado*casadoacessor Reforma AP,"R$ 27,98",Investimento,AP315,INVESTIMENTO,
1321,12/08/2025,09.2025,Rafa,Casa De Carnes Klunga Mercado,"R$ 31,00",Alimentacao,Mercado,OPEX,
1322,15/08/2025,09.2025,Rafa,Cassol Materiais De Co - 1/10 Reforma AP,"R$ 350,01",Investimento,AP315,INVESTIMENTO,
1323,15/08/2025,11.2025,Rafa,Cassol Materiais De Co - 3/10 Reforma AP,"R$ 349,99",Investimento,AP315,INVESTIMENTO,
1324,15/08/2025,12.2025,Rafa,Cassol Materiais De Co - 4/10 Reforma AP,"R$ 349,99",Investimento,AP315,INVESTIMENTO,
1325,15/08/2025,10.2025,Rafa,Cassol Materiais De Co -2/10 Reforma AP,"R$ 349,99",Investimento,AP315,INVESTIMENTO,
1326,15/08/2025,09.2025,Rafa,Cassol Materiais De Co Reforma AP,"R$ 7,80",Investimento,AP315,INVESTIMENTO,
1327,15/08/2025,10.2025,Rafa,Ledrscanoa5 - 2/2 Reforma AP,"R$ 85,00",Investimento,AP315,INVESTIMENTO,
1328,15/08/2025,09.2025,Rafa,Ledrscanoas - 1/2 Reforma AP,"R$ 85,00",Investimento,AP315,INVESTIMENTO,
1329,15/08/2025,09.2025,Rafa,MateriaisdeFachi Reforma AP,"R$ 729,82",Investimento,AP315,INVESTIMENTO,
1330,15/08/2025,09.2025,Rafa,Noemiadesouza Mercado,"R$ 5,00",Alimentacao,Mercado,OPEX,
1331,16/08/2025,09.2025,Rafa,Ferragem Meu Cantinho Reforma AP,"R$ 92,80",Investimento,AP315,INVESTIMENTO,
1332,16/08/2025,09.2025,Rafa,Vanessadossantosv,"R$ 4,00",Pessoal,outros,NAO_ESSENCIAL,
1333,16/08/2025,09.2025,Rafa,Metropolitano Comercio Gasolina,"R$ 100,00",Transporte,Gasolina,OPEX,
1334,16/08/2025,09.2025,Rafa,Rocha Materiais Reforma AP,"R$ 6,00",Vestuario,Roupas,OPEX,
1335,17/08/2025,09.2025,Rafa,Auto Posto Brambila Lt Mercado,"R$ 4,99",Transporte,Gasolina,OPEX,
1336,17/08/2025,09.2025,Rafa,Sim Laguna Mercado,"R$ 8,99",Alimentacao,Mercado,OPEX,
1337,18/08/2025,09.2025,Rafa,Farmacia Preco Popular Farmacia,"R$ 17,39",Saude,Farmácia,BEM_ESTAR,
1338,18/08/2025,09.2025,Rafa,Plaslimp Mathias Reforma AP,"R$ 48,98",Investimento,AP315,INVESTIMENTO,
1339,18/08/2025,09.2025,Rafa,Borges Hortifruti Ltda Mercado,"R$ 8,00",Alimentacao,Mercado,OPEX,
1340,18/08/2025,09.2025,Rafa,Padaria Sao Domingos Mercado,"R$ 19,00",Alimentacao,Mercado,OPEX,
1341,19/08/2025,09.2025,Rafa,Ferragem Interluz Reforma AP,"R$ 20,00",Investimento,AP315,INVESTIMENTO,
1342,19/08/2025,09.2025,Rafa,Uber Uber *trip Help.u Uber,"R$ 15,19",Transporte,Uber,OPEX,
1343,19/08/2025,09.2025,Rafa,Uber Uber *trip Help.u Uber,"R$ 16,08",Transporte,Uber,OPEX,
1344,20/08/2025,09.2025,Rafa,Cassol Materiais De Co Reforma AP,"R$ 80,90",Investimento,AP315,INVESTIMENTO,
1345,20/08/2025,09.2025,Rafa,Mp *evelinvplena BOX Reforma AP,"R$ 700,00",Investimento,AP315,INVESTIMENTO,
1346,20/08/2025,09.2025,Rafa,Armazem Brasil Ltda,"R$ 15,61",Alimentacao,Mercado,OPEX,
1347,20/08/2025,09.2025,Rafa,Uber Uber *trip Help.u Uber,"R$ 8,72",Transporte,Uber,OPEX,
1348,21/08/2025,09.2025,Rafa,Ferragem Meu Cantinho Reforma AP,"R$ 31,00",Investimento,AP315,INVESTIMENTO,
1349,21/08/2025,09.2025,Rafa,Conta Vivo Internet,"R$ 111,93",Moradia,Internet,OPEX,
1350,21/08/2025,09.2025,Rafa,Uber Uber *trip Help.u Uber,"R$ 11,03",Transporte,Uber,OPEX,
1351,21/08/2025,09.2025,Rafa,Uber Uber *trip Help.u Uber,"R$ 12,88",Transporte,Uber,OPEX,
1352,21/08/2025,09.2025,Rafa,Uber Uber *trip Help.u Uber,"R$ 14,66",Transporte,Uber,OPEX,
1353,21/08/2025,09.2025,Rafa,Uber Uber *trip Help.u Uber,"R$ 16,36",Transporte,Uber,OPEX,
1354,22/08/2025,09.2025,Rafa,Cassol Materiais De Co - 1/10 Reforma AP,"R$ 68,01",Investimento,AP315,INVESTIMENTO,
1355,22/08/2025,11.2025,Rafa,Cassol Materiais De Co - 3/10 Reforma AP,"R$ 68,00",Investimento,AP315,INVESTIMENTO,
1356,22/08/2025,12.2025,Rafa,Cassol Materiais De Co - 4/10 Reforma AP,"R$ 68,00",Investimento,AP315,INVESTIMENTO,
